-0.026628518	0.023755874	0.002214171	-0.02895881	0.0031731129	-0.005751658	0.032305982	0.001516521	0.0168357	0.030656245	-0.041322004	0.03918859	-0.038980495	-0.014288746	0.034208987	-0.029947294	0.006860066	0.045433644	-0.0015092008	-0.034888376	0.001097966	0.047353033	0.0020754822	0.038933758	0.032763395	-0.022894477	-0.042109095	0.03449655	-0.016812466	0.028266277	-0.037178792	0.044049446	0.035432402	0.03187586	0.0181931	-0.02989093	0.0034699664	-0.047423687	-0.023609174	-0.018530764	-0.013779938	0.016024102	-0.023065878	-7.260963e-05	0.01709665	-0.029934859	-0.011377979	0.01049795	-0.017708145	-0.041247487	0.04821429	-0.03711618	-0.020612026	-0.025278676	-0.041493762	-0.022963643	-0.027210046	-0.0061396845	-0.047401633	-0.028691912	-0.02167405	0.028258469	0.015834201	0.04010128
0.03152345	-0.031106563	0.05465744	-0.011682814	0.03739165	-0.023734324	0.032087255	-0.04833451	-0.013345616	-0.059967082	0.002589109	-0.03046242	-0.036735922	0.01214811	-0.007338099	0.057157736	-0.030939678	-0.026527863	-0.05020667	-0.0887831	0.056770522	-0.05415095	0.12816806	0.061740212	0.093020596	0.020699762	0.18799686	-0.030534133	-0.07585681	0.083514795	0.07409439	-0.13131064	0.009600506	-0.025034115	0.005771376	-0.047959153	-0.044908207	0.05664372	-0.012920862	0.036055055	-0.03522426	0.109915145	0.09099422	0.07298838	-0.042406462	0.02693264	-0.088836245	0.054117728	-0.03519377	-0.01821734	0.049740866	0.007192889	0.07025063	0.049002938	0.030077595	0.047443453	0.012463698	-0.02376459	-0.06867673	-0.034612965	-0.013387117	-0.04892111	0.017218865	-0.09391668
0.0891356	0.09562934	0.11390293	-0.11112223	-0.0031905442	0.06999637	0.067406915	0.04923176	-0.10371662	0.012300779	-0.11733839	0.11159717	-0.05655286	-0.11054108	0.08199833	-0.05454726	0.09061845	0.05405789	-0.07717213	-0.032285437	0.05186012	-0.17083511	0.07928498	0.11848208	0.005927558	-0.10743142	0.08466749	-0.102230795	0.019580904	0.14183046	-0.098464616	0.034264844	0.100464806	0.07608244	0.0724811	-0.04985678	-0.002498345	-0.016734103	-0.04944304	0.03801915	-0.11620639	0.18661818	0.14452589	-0.0073374817	-0.14801447	-0.1011805	0.014662579	0.10453423	0.023864953	0.071774036	-0.06933481	0.090923294	0.0065357885	0.14848308	-0.06148619	0.11960456	0.11956068	0.08240841	0.044463918	0.071862325	0.049633615	-0.14315723	0.11488253	-0.071785435
0.14378075	0.6858451	0.64450294	-0.59728014	-0.41871858	0.67004174	0.55692905	0.68528193	-0.071911134	0.5879928	-0.3633169	0.58503336	-0.25273377	-0.7005907	0.54049444	-0.19585882	0.6543573	0.59567547	-0.028227352	-0.07090385	0.30166632	-0.44752142	0.26356873	0.26919815	-0.4829851	-0.7075172	-0.39059445	-0.7625568	0.37999803	0.5558285	-0.7021315	0.44975483	0.7081059	0.67230713	0.3289936	-0.43170488	-0.06899268	-0.5748598	-0.737017	0.44424486	-0.18202582	0.5162928	0.2929874	-0.48602512	-0.63230795	-0.54148185	0.38285574	0.6878964	0.5077006	0.53325355	-0.4883937	0.53830755	-0.503092	0.6177497	-0.5859075	0.62385684	0.35750926	0.5945624	0.47623175	0.48123816	0.10304325	-0.6237576	0.5930642	-0.09339349
0.08802405	0.014707502	0.008960822	-0.026182871	0.05509755	0.009283325	0.026549606	-0.044539772	-0.10756845	0.023160169	-0.13882221	-0.01729548	-0.14133638	-0.06358543	-0.07569491	-0.113732204	-0.0377423	-0.045545463	-0.1621023	0.04739802	0.10432969	-0.10325004	-0.0027838962	0.1664953	0.06307197	0.039472315	0.10257596	-0.010052963	0.05027018	0.10711232	0.0013063357	-0.040834878	-0.046834763	-0.019290093	0.104244374	-0.14523266	-0.14011109	0.040688027	0.06659488	0.03883459	-0.092458226	0.20497648	0.14570913	0.06872245	0.024955703	-0.097819254	-0.108878046	-0.0053805537	0.044161614	-0.007932072	0.04504887	0.045181137	0.008401254	0.055800848	-0.0040051723	-0.016525095	0.06986972	0.012883814	-0.09250018	-0.0027616373	0.088633426	-0.111727595	0.030097105	-0.14591117
0.04460332	0.36857584	0.36052015	-0.27825376	-0.1875705	0.30673155	0.22828837	0.26964116	-0.014554887	0.29186803	-0.1764435	0.29434776	-0.1078083	-0.3630313	0.24129741	-0.05509245	0.3204436	0.30721888	-0.13932678	-0.120427996	0.1938145	-0.25217316	0.18755315	0.13493153	-0.24333122	-0.34371987	-0.08729639	-0.41858742	0.0972685	0.34576708	-0.34941015	0.19956854	0.34960082	0.27267915	0.1481803	-0.1599034	-0.03216696	-0.30390152	-0.34892222	0.21689448	-0.086200476	0.25366884	0.18751848	-0.20221023	-0.37870958	-0.18463832	0.17025843	0.37593198	0.19960445	0.23974603	-0.3004226	0.271615	-0.19646673	0.3055679	-0.34728196	0.30876377	0.14207594	0.25861782	0.18948185	0.21364227	0.08274436	-0.31948325	0.27553645	-0.1299379
0.049480725	-0.17009749	-0.13317351	0.1135752	0.109826215	-0.102857284	-0.12400005	-0.21394792	-0.038545687	-0.21735701	-0.021129554	-0.12514931	-0.059647728	0.09097885	-0.17761514	-0.06569582	-0.1910905	-0.123825386	-0.14973706	-0.0062865242	0.047741838	-0.02204651	-0.01686353	0.0040314593	0.12383743	0.21807502	0.17446238	0.20358285	-0.08355422	0.004257396	0.21390885	-0.21570487	-0.19044788	-0.1916961	0.01635313	0.02473138	-0.060918428	0.1898969	0.19223137	-0.09694993	-0.07556022	0.007873261	0.032646187	0.17023872	0.12685642	0.10542205	-0.19580372	-0.17569871	-0.18733762	-0.17338435	0.111799665	-0.16307113	0.1311425	-0.009591009	0.14631166	-0.08694227	0.049588185	-0.17034468	-0.19375357	-0.086613216	-0.006600508	0.121223696	-0.17601663	-0.121581934
-0.018341059	-0.43039006	-0.4390923	0.33288702	0.35535023	-0.3973495	-0.4570273	-0.5095034	-0.06933285	-0.45838046	0.21648768	-0.45529458	0.04939786	0.43790352	-0.41866985	0.030754266	-0.4949326	-0.41940495	-0.17166753	0.014437306	-0.121643916	0.26986244	-0.07948712	-0.03886834	0.4220098	0.54018277	0.461133	0.50298834	-0.3173873	-0.26673833	0.5545323	-0.4514238	-0.5058693	-0.49463925	-0.13869566	0.17713214	5.144757e-05	0.4265638	0.6336017	-0.2660784	0.07208104	-0.10818887	-0.14477174	0.4997025	0.41142836	0.36184663	-0.42425078	-0.4882292	-0.44734845	-0.41615736	0.33252388	-0.33268932	0.37462053	-0.33932897	0.39775497	-0.36227956	-0.14783625	-0.37646672	-0.41355816	-0.36650828	0.022994973	0.41222003	-0.47097296	-0.07239233
0.066032514	-0.15026924	-0.13631816	0.10595229	0.14642915	-0.07727718	-0.050097685	-0.11422288	-0.05368791	-0.12611821	-0.011624971	-0.08092698	-0.033664547	0.06463576	-0.09213803	0.04545519	-0.13847892	-0.12213306	-0.062472932	-0.011938003	-0.014696068	0.056734983	-0.010043688	0.013148418	0.13968083	0.15150808	0.13521549	0.11515174	-0.07333051	-0.01392398	0.11871569	-0.15538082	-0.16044137	-0.077036425	0.02269757	-0.005160592	-0.013222753	0.14326161	0.17940888	-0.091129564	-0.03155701	0.0012286841	-0.021900725	0.10528268	0.10581867	0.009167913	-0.10428316	-0.1529468	-0.14044535	-0.1238142	0.09978846	-0.1335472	0.09649042	-0.023543634	0.054749086	-0.13319135	0.036828212	-0.1046889	-0.15469441	-0.121958464	-0.011132943	0.025208363	-0.122113764	-0.07129374
0.028395358	0.07539482	0.057803236	-0.0945942	0.0266522	0.040914193	0.02013538	0.07279145	0.012935218	-0.008049505	0.0036376421	0.0038262426	-0.009583803	-0.06594601	0.007970389	0.06538811	0.051356364	0.009330267	0.0036144396	-0.04047118	0.055701494	-0.0911291	0.13844208	0.058090128	0.00835901	-0.048131198	0.11257484	-0.026452845	-0.03201241	0.07870958	-0.037717495	-0.059071742	-0.0080476785	0.043996472	-0.028156893	0.0127554955	0.028150607	-0.056356568	-0.05749185	0.042465996	-0.0011458655	0.06007367	0.0440955	0.008475888	-0.077545404	0.014375341	-0.023034	0.07546182	0.0046022483	0.022103155	0.013174125	0.06313847	0.049433384	0.09139501	-0.007666904	0.061438218	0.002501972	0.00788695	-0.02308749	0.043913428	-0.056509495	-0.11908794	0.03390132	0.04063259
